"season","League","Date","Month","Home","Away","HomeGoals","AwayGoals","TotalGoals","odds1","oddsX","odds2","oddsOver2.5","oddsUnder2.5","hs","as","hst","ast"
"2021","SP1",2019-10-31,10,"Mallorca","Osasuna",2,2,4,2.58,3.06,3.16,2.7,1.51,11,12,3,4
"2021","SP1",2019-10-31,10,"Getafe","Granada",3,1,4,1.96,3.23,4.8,2.68,1.52,8,10,3,2
"2021","SP1",2019-11-02,11,"Espanol","Valencia",1,2,3,2.78,3.27,2.75,2.16,1.76,13,11,4,4
"2021","SP1",2019-11-02,11,"Levante","Barcelona",3,1,4,7.96,6.34,1.33,1.39,3.19,9,9,3,6
"2021","SP1",2019-11-02,11,"Sevilla","Ath Madrid",1,1,2,2.46,3.11,3.32,2.62,1.53,11,14,4,5
"2021","SP1",2019-11-02,11,"Real Madrid","Betis",0,0,0,1.27,6.63,10.27,1.34,3.47,22,13,7,3
"2021","SP1",2019-11-03,11,"Valladolid","Mallorca",3,0,3,2.09,3.38,3.93,2.56,1.56,12,14,6,1
"2021","SP1",2019-11-03,11,"Villarreal","Ath Bilbao",0,0,0,1.92,3.5,4.53,2.15,1.77,11,12,7,2
"2021","SP1",2019-11-03,11,"Osasuna","Alaves",4,2,6,2.07,3.15,4.36,2.7,1.51,19,11,6,3
"2021","SP1",2019-11-03,11,"Celta","Getafe",0,1,1,2.64,3.06,3.1,2.49,1.58,6,9,2,5
"2021","SP1",2019-11-03,11,"Leganes","Eibar",1,2,3,2.38,3.25,3.31,2.61,1.54,12,7,5,4
"2021","SP1",2019-11-03,11,"Granada","Sociedad",1,2,3,3.14,3.24,2.49,2.41,1.62,5,9,3,5
"2021","SP1",2019-11-08,11,"Sociedad","Leganes",1,1,2,1.87,3.31,5.21,2.38,1.64,11,6,5,2
"2021","SP1",2019-11-09,11,"Alaves","Valladolid",3,0,3,2.4,3.11,3.43,2.71,1.51,14,7,5,1
"2021","SP1",2019-11-09,11,"Valencia","Granada",2,0,2,1.69,3.6,6.07,2.37,1.64,12,13,4,1
"2021","SP1",2019-11-09,11,"Eibar","Real Madrid",0,4,4,5.75,4.17,1.62,1.67,2.3,14,10,1,5
"2021","SP1",2019-11-09,11,"Barcelona","Celta",4,1,5,1.21,7.21,14.07,1.45,2.92,10,6,7,5
"2021","SP1",2019-11-10,11,"Mallorca","Villarreal",3,1,4,3.38,3.51,2.23,1.97,1.93,5,22,3,6
"2021","SP1",2019-11-10,11,"Ath Bilbao","Levante",2,1,3,1.69,3.85,5.48,2,1.9,23,8,10,2
"2021","SP1",2019-11-10,11,"Ath Madrid","Espanol",3,1,4,1.47,4.02,9.55,2.48,1.59,18,10,5,1
"2021","SP1",2019-11-10,11,"Getafe","Osasuna",0,0,0,1.98,3.35,4.46,2.65,1.53,14,4,5,1
"2021","SP1",2019-11-10,11,"Betis","Sevilla",1,2,3,3.5,3.53,2.17,1.85,2.05,18,10,5,6
"2021","SP1",2019-11-22,11,"Levante","Mallorca",2,1,3,1.78,3.86,4.78,1.87,2.03,13,14,6,7
"2021","SP1",2019-11-23,11,"Leganes","Barcelona",1,2,3,7.11,4.54,1.49,1.78,2.14,9,11,4,6
"2021","SP1",2019-11-23,11,"Betis","Valencia",2,1,3,2.43,3.46,3.04,1.82,2.08,25,9,8,3
"2021","SP1",2019-11-23,11,"Granada","Ath Madrid",1,1,2,5.1,3.1,1.96,2.89,1.45,9,17,3,6
"2021","SP1",2019-11-23,11,"Real Madrid","Sociedad",3,1,4,1.37,5.73,7.68,1.4,3.13,18,11,10,6
"2021","SP1",2019-11-24,11,"Espanol","Getafe",1,1,2,2.83,3,2.92,2.82,1.47,6,11,2,2
"2021","SP1",2019-11-24,11,"Osasuna","Ath Bilbao",1,2,3,2.66,3.01,3.11,2.75,1.5,12,6,7,4
"2021","SP1",2019-11-24,11,"Eibar","Alaves",0,2,2,1.87,3.42,4.92,2.2,1.74,18,7,7,5
"2021","SP1",2019-11-24,11,"Villarreal","Celta",1,3,4,1.8,3.97,4.49,1.75,2.18,15,11,1,7
"2021","SP1",2019-11-24,11,"Valladolid","Sevilla",0,1,1,4.23,3.79,1.89,2.05,1.85,7,4,1,2
"2021","SP1",2019-11-29,11,"Celta","Valladolid",0,0,0,1.74,3.71,5.37,2.24,1.71,13,9,5,2
"2021","SP1",2019-11-30,11,"Alaves","Real Madrid",1,2,3,6.12,4.65,1.53,1.66,2.32,8,12,2,6
"2021","SP1",2019-11-30,11,"Sociedad","Eibar",4,1,5,1.72,3.94,5.05,1.95,1.94,15,10,4,4
"2021","SP1",2019-11-30,11,"Mallorca","Betis",1,2,3,2.74,3.35,2.73,2.05,1.85,16,15,7,3
"2021","SP1",2019-11-30,11,"Valencia","Villarreal",2,1,3,2.42,3.52,3.01,1.78,2.14,13,24,7,7
"2021","SP1",2019-12-01,12,"Sevilla","Leganes",1,0,1,1.53,4.1,7.46,2.23,1.71,16,8,8,4
"2021","SP1",2019-12-01,12,"Ath Bilbao","Granada",2,0,2,1.72,3.49,6.07,2.69,1.51,14,8,6,1
"2021","SP1",2019-12-01,12,"Espanol","Osasuna",2,4,6,2.23,3.3,3.6,2.38,1.63,12,14,5,8
"2021","SP1",2019-12-01,12,"Getafe","Levante",4,0,4,1.69,3.87,5.5,2.04,1.86,13,7,9,2
"2021","SP1",2019-12-01,12,"Ath Madrid","Barcelona",0,1,1,2.88,3.24,2.68,2.23,1.71,17,13,2,5
"2021","SP1",2019-12-06,12,"Villarreal","Ath Madrid",0,0,0,3.6,3.36,2.2,2.23,1.71,23,18,3,3
"2021","SP1",2019-12-07,12,"Real Madrid","Espanol",2,0,2,1.2,7.35,15.75,1.44,2.96,18,6,8,2
"2021","SP1",2019-12-07,12,"Granada","Alaves",3,0,3,2.29,3.08,3.72,2.74,1.5,13,5,3,1
"2021","SP1",2019-12-07,12,"Levante","Valencia",2,4,6,3.08,3.89,2.23,1.61,2.44,17,10,6,6
"2021","SP1",2019-12-07,12,"Barcelona","Mallorca",5,2,7,1.12,9.95,25.5,1.34,3.47,25,9,17,3
"2021","SP1",2019-12-08,12,"Eibar","Getafe",0,1,1,2.82,3.05,2.88,2.68,1.52,6,6,3,3
"2021","SP1",2019-12-08,12,"Betis","Ath Bilbao",3,2,5,2.35,3.32,3.3,2.26,1.7,10,8,6,2
"2021","SP1",2019-12-08,12,"Valladolid","Sociedad",0,0,0,3.44,3.33,2.28,2.37,1.64,4,16,2,2
"2021","SP1",2019-12-08,12,"Leganes","Celta",3,2,5,2.41,3.16,3.35,2.68,1.52,15,9,8,4
"2021","SP1",2019-12-08,12,"Osasuna","Sevilla",1,1,2,3.56,3.47,2.17,2,1.89,10,13,1,4
"2021","SP1",2019-12-13,12,"Alaves","Leganes",1,1,2,2.58,3.01,3.23,2.79,1.48,10,3,3,1
"2021","SP1",2019-12-14,12,"Granada","Levante",1,2,3,2.05,3.58,3.82,1.98,1.92,18,13,4,6
"2021","SP1",2019-12-14,12,"Sociedad","Barcelona",2,2,4,4.85,4.37,1.68,1.54,2.62,19,9,5,5
"2021","SP1",2019-12-14,12,"Ath Bilbao","Eibar",0,0,0,1.69,3.69,5.85,2.35,1.65,8,8,3,2
"2021","SP1",2019-12-14,12,"Ath Madrid","Osasuna",2,0,2,1.4,4.31,11.51,2.21,1.73,19,15,9,3
"2021","SP1",2019-12-15,12,"Getafe","Valladolid",2,0,2,1.65,3.75,6.26,2.64,1.53,7,10,3,3
"2021","SP1",2019-12-15,12,"Celta","Mallorca",2,2,4,1.71,3.82,5.36,2.11,1.79,18,8,7,2
"2021","SP1",2019-12-15,12,"Espanol","Betis",2,2,4,2.59,3.45,2.83,1.99,1.92,16,10,4,5
"2021","SP1",2019-12-15,12,"Sevilla","Villarreal",1,2,3,1.68,4.21,5.05,1.67,2.32,24,9,5,3
"2021","SP1",2019-12-15,12,"Valencia","Real Madrid",1,1,2,3.78,4.09,1.93,1.6,2.45,9,19,6,6
"2021","SP1",2019-12-18,12,"Barcelona","Real Madrid",0,0,0,1.76,4.24,4.42,1.49,2.78,9,17,2,4
"2021","SP1",2019-12-20,12,"Eibar","Granada",3,0,3,2.1,3.23,4.04,2.57,1.56,21,12,7,1
"2021","SP1",2019-12-21,12,"Mallorca","Sevilla",0,2,2,4.99,3.91,1.73,1.96,1.93,8,13,1,6
"2021","SP1",2019-12-21,12,"Barcelona","Alaves",4,1,5,1.15,8.39,19.86,1.38,3.16,8,5,4,3
"2021","SP1",2019-12-21,12,"Villarreal","Getafe",1,0,1,2.27,3.19,3.58,2.33,1.66,11,7,4,0
"2021","SP1",2019-12-21,12,"Valladolid","Valencia",1,1,2,3.56,3.32,2.22,2.27,1.69,14,5,6,2
"2021","SP1",2019-12-22,12,"Leganes","Espanol",2,0,2,2.18,3.12,3.94,2.81,1.48,11,9,5,3
"2021","SP1",2019-12-22,12,"Osasuna","Sociedad",3,4,7,2.82,3.39,2.61,2.05,1.85,19,13,7,7
"2021","SP1",2019-12-22,12,"Betis","Ath Madrid",1,2,3,3.92,3.39,2.07,2.15,1.77,15,8,2,5
"2021","SP1",2019-12-22,12,"Levante","Celta",3,1,4,2.73,3.54,2.6,1.78,2.13,13,12,7,5
"2021","SP1",2019-12-22,12,"Real Madrid","Ath Bilbao",0,0,0,1.36,5.33,8.92,1.69,2.28,20,8,8,2
"2021","SP1",2020-01-03,1,"Valladolid","Leganes",2,2,4,2.82,2.84,3.06,3.24,1.38,14,12,5,5
"2021","SP1",2020-01-03,1,"Sevilla","Ath Bilbao",1,1,2,1.66,3.73,6.11,2.38,1.64,9,6,2,1
"2021","SP1",2020-01-04,1,"Valencia","Eibar",1,0,1,1.66,3.94,5.58,1.96,1.94,9,10,1,3
"2021","SP1",2020-01-04,1,"Getafe","Real Madrid",0,3,3,4.4,3.7,1.87,2,1.9,15,10,4,8
"2021","SP1",2020-01-04,1,"Ath Madrid","Levante",2,1,3,1.28,5.83,12.06,1.66,2.33,17,6,8,3
"2021","SP1",2020-01-04,1,"Espanol","Barcelona",2,2,4,7.03,4.84,1.46,1.63,2.39,8,14,3,7
"2021","SP1",2020-01-05,1,"Granada","Mallorca",1,0,1,1.96,3.42,4.4,2.31,1.67,7,17,4,5
"2021","SP1",2020-01-05,1,"Sociedad","Villarreal",1,2,3,1.95,3.98,3.76,1.62,2.41,10,14,2,2
"2021","SP1",2020-01-05,1,"Alaves","Betis",1,1,2,2.74,3.27,2.75,2.22,1.72,6,10,1,3
"2021","SP1",2020-01-05,1,"Celta","Osasuna",1,1,2,2.15,3.34,3.71,1.99,1.91,20,8,7,1
"2021","SP1",2020-01-17,1,"Leganes","Getafe",0,3,3,2.96,2.82,2.94,3.18,1.39,8,8,2,4
"2021","SP1",2020-01-18,1,"Levante","Alaves",0,1,1,2.09,3.52,3.7,1.93,1.97,20,14,3,6
"2021","SP1",2020-01-18,1,"Real Madrid","Sevilla",2,1,3,1.63,4.45,5.13,1.65,2.35,13,8,4,3
"2021","SP1",2020-01-18,1,"Osasuna","Valladolid",0,0,0,1.88,3.48,4.74,2.32,1.67,21,5,5,3
"2021","SP1",2020-01-18,1,"Eibar","Ath Madrid",2,0,2,5.21,3.37,1.84,2.46,1.6,9,12,4,4
"2021","SP1",2020-01-19,1,"Mallorca","Valencia",4,1,5,3.8,3.57,2.04,1.95,1.95,13,8,6,1
"2021","SP1",2020-01-19,1,"Betis","Sociedad",3,0,3,2.48,3.74,2.76,1.64,2.38,14,7,6,0
"2021","SP1",2020-01-19,1,"Villarreal","Espanol",1,2,3,1.67,4.03,5.38,1.81,2.09,21,16,5,5
"2021","SP1",2020-01-19,1,"Ath Bilbao","Celta",1,1,2,1.98,3.19,4.69,2.5,1.58,22,7,6,3
"2021","SP1",2020-01-19,1,"Barcelona","Granada",1,0,1,1.16,8.62,16.33,1.35,3.35,18,5,6,1
"2021","SP1",2020-01-24,1,"Osasuna","Levante",2,0,2,1.69,4.16,4.92,1.65,2.34,15,6,3,2
"2021","SP1",2020-01-25,1,"Espanol","Ath Bilbao",1,1,2,2.51,2.97,3.35,2.8,1.48,9,11,3,3
"2021","SP1",2020-01-25,1,"Valencia","Barcelona",2,0,2,4.82,4.33,1.68,1.6,2.46,8,14,6,5
"2021","SP1",2020-01-25,1,"Alaves","Villarreal",1,2,3,2.89,3.23,2.65,2.18,1.75,12,11,6,6
"2021","SP1",2020-01-25,1,"Sevilla","Granada",2,0,2,1.39,4.74,9.72,1.98,1.92,12,8,4,1
"2021","SP1",2020-01-26,1,"Ath Madrid","Leganes",0,0,0,1.44,4.26,9.57,2.35,1.65,14,10,3,4
"2021","SP1",2020-01-26,1,"Celta","Eibar",0,0,0,2.08,3.4,3.89,2.19,1.74,18,5,5,3
"2021","SP1",2020-01-26,1,"Getafe","Betis",1,0,1,2.05,3.36,4.07,2.29,1.68,7,8,3,1
"2021","SP1",2020-01-26,1,"Sociedad","Mallorca",3,0,3,1.45,4.63,7.61,1.67,2.31,14,8,5,4
"2021","SP1",2020-01-26,1,"Valladolid","Real Madrid",0,1,1,7.15,5,1.44,1.76,2.17,4,12,0,3
"2021","SP1",2020-02-01,2,"Granada","Espanol",2,1,3,2.68,3.1,2.96,2.57,1.56,8,22,2,4
"2021","SP1",2020-02-01,2,"Real Madrid","Ath Madrid",1,0,1,1.81,3.7,4.77,2.25,1.7,16,4,5,1
"2021","SP1",2020-02-01,2,"Mallorca","Valladolid",0,1,1,2.3,3.25,3.43,2.46,1.6,16,15,4,7
"2021","SP1",2020-02-01,2,"Valencia","Celta",1,0,1,1.82,3.7,4.7,2,1.9,9,11,5,4
"2021","SP1",2020-02-02,2,"Leganes","Sociedad",2,1,3,2.96,3.19,2.62,2.32,1.67,12,2,5,1
"2021","SP1",2020-02-02,2,"Eibar","Betis",1,1,2,2.55,3.47,2.84,1.96,1.94,8,14,3,6
"2021","SP1",2020-02-02,2,"Ath Bilbao","Getafe",0,2,2,2.6,2.87,3.33,3.08,1.41,8,9,2,3
"2021","SP1",2020-02-02,2,"Sevilla","Alaves",1,1,2,1.37,5.02,9.58,1.88,2.01,14,4,3,3
"2021","SP1",2020-02-02,2,"Villarreal","Osasuna",3,1,4,1.78,3.9,4.62,1.73,2.21,9,17,4,5
"2021","SP1",2020-02-02,2,"Barcelona","Levante",2,1,3,1.13,9.94,17.37,1.31,3.59,23,10,9,5
"2021","SP1",2020-02-07,2,"Alaves","Eibar",2,1,3,2.27,3.12,3.68,2.56,1.56,9,5,5,1
"2021","SP1",2020-02-08,2,"Levante","Leganes",2,0,2,2.63,3.27,2.88,2.19,1.74,9,12,5,4
"2021","SP1",2020-02-08,2,"Getafe","Valencia",3,0,3,2.04,3.38,4.07,2.39,1.63,22,5,10,0
"2021","SP1",2020-02-08,2,"Valladolid","Villarreal",1,1,2,3.1,3.2,2.51,2.18,1.75,8,8,1,3
"2021","SP1",2020-02-08,2,"Ath Madrid","Granada",1,0,1,1.4,4.25,11.72,2.45,1.6,6,10,3,2
"2021","SP1",2020-02-09,2,"Espanol","Mallorca",1,0,1,1.66,3.89,5.75,2.03,1.86,12,7,7,3
"2021","SP1",2020-02-09,2,"Sociedad","Ath Bilbao",2,1,3,2.12,3.21,3.99,2.54,1.56,14,6,4,3
"2021","SP1",2020-02-09,2,"Osasuna","Real Madrid",1,4,5,5.87,4.59,1.55,1.71,2.24,14,17,4,7
"2021","SP1",2020-02-09,2,"Celta","Sevilla",2,1,3,3.44,3.26,2.3,2.32,1.67,13,12,7,4
"2021","SP1",2020-02-09,2,"Betis","Barcelona",2,3,5,4.14,3.84,1.88,1.56,2.56,7,10,3,6
"2021","SP1",2020-02-14,2,"Valencia","Ath Madrid",2,2,4,3.6,3.07,2.33,2.67,1.52,9,8,3,3
"2021","SP1",2020-02-15,2,"Mallorca","Alaves",1,0,1,2.5,3.15,3.17,2.45,1.6,14,10,6,0
"2021","SP1",2020-02-15,2,"Barcelona","Getafe",2,1,3,1.45,4.54,8.13,1.78,2.14,12,7,5,2
"2021","SP1",2020-02-15,2,"Villarreal","Levante",2,1,3,1.56,4.49,5.88,1.5,2.73,14,11,6,2
"2021","SP1",2020-02-15,2,"Granada","Valladolid",2,1,3,2.47,3.01,3.37,2.82,1.47,11,6,5,4
"2021","SP1",2020-02-16,2,"Sevilla","Espanol",2,2,4,1.59,4.03,6.33,2.08,1.82,18,5,6,3
"2021","SP1",2020-02-16,2,"Leganes","Betis",0,0,0,2.5,3.22,3.1,2.35,1.65,11,3,1,2
"2021","SP1",2020-02-16,2,"Ath Bilbao","Osasuna",0,1,1,2.07,3.19,4.24,2.63,1.53,12,6,2,2
"2021","SP1",2020-02-16,2,"Real Madrid","Celta",2,2,4,1.28,6.23,10.8,1.52,2.67,15,5,4,3
"2021","SP1",2020-02-21,2,"Betis","Mallorca",3,3,6,1.47,4.69,6.99,1.71,2.24,19,11,6,4
"2021","SP1",2020-02-22,2,"Celta","Leganes",1,0,1,1.85,3.52,4.75,2.63,1.53,3,11,1,2
"2021","SP1",2020-02-22,2,"Barcelona","Eibar",5,0,5,1.2,7.22,13.53,1.41,3.03,13,12,11,5
"2021","SP1",2020-02-22,2,"Sociedad","Valencia",3,0,3,1.7,4.08,4.99,1.75,2.18,19,6,7,1
"2021","SP1",2020-02-22,2,"Levante","Real Madrid",1,0,1,6.53,5.09,1.46,1.44,2.95,8,19,2,7
"2021","SP1",2020-02-23,2,"Osasuna","Granada",0,3,3,1.93,3.52,4.4,2.37,1.64,14,10,1,4
"2021","SP1",2020-02-23,2,"Alaves","Ath Bilbao",2,1,3,3.04,2.95,2.74,3.02,1.42,4,13,4,5
"2021","SP1",2020-02-23,2,"Valladolid","Espanol",2,1,3,2.67,2.99,3.09,2.78,1.49,21,6,6,2
"2021","SP1",2020-02-23,2,"Getafe","Sevilla",0,3,3,2.33,3.16,3.48,2.75,1.49,10,8,2,5
"2021","SP1",2020-02-23,2,"Ath Madrid","Villarreal",3,1,4,1.67,3.72,6.02,2.17,1.75,16,10,9,4
"2021","SP1",2020-02-28,2,"Sociedad","Valladolid",1,0,1,1.54,4.1,7.02,1.93,1.96,13,6,4,1
"2021","SP1",2020-02-29,2,"Eibar","Levante",3,0,3,2,3.65,3.91,1.88,2.02,13,11,9,4
"2021","SP1",2020-02-29,2,"Valencia","Betis",2,1,3,2.25,3.4,3.4,1.78,2.13,10,14,5,5
"2021","SP1",2020-02-29,2,"Leganes","Alaves",1,1,2,2.08,3.14,4.29,3.11,1.4,19,8,6,4
"2021","SP1",2020-02-29,2,"Granada","Celta",0,0,0,2.86,3.11,2.76,2.47,1.6,14,6,0,2
"2021","SP1",2020-03-01,3,"Sevilla","Osasuna",3,2,5,1.49,4.31,7.64,2.02,1.88,12,14,5,4
"2021","SP1",2020-03-01,3,"Ath Bilbao","Villarreal",1,0,1,2.32,3.38,3.27,2.19,1.74,18,10,6,3
"2021","SP1",2020-03-01,3,"Espanol","Ath Madrid",1,1,2,4.46,3.04,2.09,2.77,1.49,9,5,3,2
"2021","SP1",2020-03-01,3,"Mallorca","Getafe",0,1,1,3.74,2.96,2.34,2.65,1.52,4,9,1,5
"2021","SP1",2020-03-01,3,"Real Madrid","Barcelona",2,0,2,2.21,3.73,3.21,1.68,2.29,13,9,5,4
"2021","SP1",2020-03-06,3,"Alaves","Valencia",1,1,2,2.66,3.25,2.85,2.21,1.73,13,6,2,2
"2021","SP1",2020-03-07,3,"Eibar","Mallorca",1,2,3,1.74,3.73,5.23,2.03,1.87,13,10,2,4
"2021","SP1",2020-03-07,3,"Ath Madrid","Sevilla",2,2,4,2,3.19,4.61,2.53,1.57,21,12,3,4
"2021","SP1",2020-03-07,3,"Barcelona","Sociedad",1,0,1,1.37,5.43,8.14,1.41,3.07,13,9,6,1
"2021","SP1",2020-03-07,3,"Getafe","Celta",0,0,0,1.85,3.31,5.23,2.69,1.51,19,3,6,2
"2021","SP1",2020-03-08,3,"Osasuna","Espanol",1,0,1,2.47,3.27,3.09,2.2,1.74,17,8,6,2
"2021","SP1",2020-03-08,3,"Valladolid","Ath Bilbao",1,4,5,3.06,2.81,2.85,3.14,1.4,19,10,2,5
"2021","SP1",2020-03-08,3,"Levante","Granada",1,1,2,2.08,3.45,3.81,1.98,1.92,11,10,3,7
"2021","SP1",2020-03-08,3,"Villarreal","Leganes",1,2,3,1.72,3.82,5.19,2.04,1.86,15,12,5,7
"2021","SP1",2020-03-08,3,"Betis","Real Madrid",2,1,3,4.14,4.14,1.82,1.57,2.53,14,13,3,4
"2021","SP1",2020-03-10,3,"Eibar","Sociedad",1,2,3,3.4,3.39,2.25,2.13,1.78,13,6,4,2
"2021","SP1",2020-06-11,6,"Sevilla","Betis",2,0,2,1.87,3.76,4.43,1.93,1.97,13,12,5,1
"2021","SP1",2020-06-12,6,"Granada","Getafe",2,1,3,3.43,2.98,2.52,3.03,1.43,10,6,4,2
"2021","SP1",2020-06-12,6,"Valencia","Levante",1,1,2,1.75,4.19,4.58,1.66,2.36,12,14,3,4
"2021","SP1",2020-06-13,6,"Espanol","Alaves",2,0,2,2.1,3.3,3.93,2.5,1.58,19,1,9,0
"2021","SP1",2020-06-13,6,"Celta","Villarreal",0,1,1,2.64,3.39,2.78,1.99,1.91,4,15,0,4
"2021","SP1",2020-06-13,6,"Leganes","Valladolid",1,2,3,2.31,3.08,3.63,2.92,1.45,11,6,2,2
"2021","SP1",2020-06-13,6,"Mallorca","Barcelona",0,4,4,9.96,6.21,1.29,1.47,2.82,13,12,3,7
"2021","SP1",2020-06-14,6,"Ath Bilbao","Ath Madrid",1,1,2,3.81,2.95,2.31,2.91,1.45,10,9,3,2
"2021","SP1",2020-06-14,6,"Real Madrid","Eibar",3,1,4,1.24,6.58,12.63,1.53,2.65,6,9,5,5
"2021","SP1",2020-06-14,6,"Sociedad","Osasuna",1,1,2,1.72,3.91,5.09,1.81,2.1,9,8,4,1
"2021","SP1",2020-06-15,6,"Levante","Sevilla",1,1,2,5.25,3.97,1.69,1.78,2.13,11,10,5,4
"2021","SP1",2020-06-15,6,"Betis","Granada",2,2,4,1.94,3.59,4.22,2.07,1.83,18,8,6,5
"2021","SP1",2020-06-16,6,"Getafe","Espanol",0,0,0,2.03,3.18,4.45,2.71,1.51,21,5,4,3
"2021","SP1",2020-06-16,6,"Villarreal","Mallorca",1,0,1,1.53,4.54,6.27,1.7,2.26,10,15,4,5
"2021","SP1",2020-06-16,6,"Barcelona","Leganes",2,0,2,1.15,8.37,18.71,1.48,2.75,10,6,5,2
"2021","SP1",2020-06-17,6,"Eibar","Ath Bilbao",2,2,4,3.4,3.12,2.39,2.55,1.56,12,6,6,3
"2021","SP1",2020-06-17,6,"Valladolid","Celta",0,0,0,3,2.98,2.74,2.82,1.47,6,11,1,4
"2021","SP1",2020-06-17,6,"Osasuna","Ath Madrid",0,5,5,5.36,3.19,1.88,2.57,1.56,13,10,3,6
"2021","SP1",2020-06-18,6,"Alaves","Sociedad",2,0,2,4.31,3.53,1.93,2.27,1.69,15,9,7,1
"2021","SP1",2020-06-18,6,"Real Madrid","Valencia",3,0,3,1.39,5.29,7.96,1.54,2.61,19,4,14,2
"2021","SP1",2020-06-19,6,"Granada","Villarreal",0,1,1,3.23,3.2,2.49,2.32,1.68,14,5,4,1
"2021","SP1",2020-06-19,6,"Mallorca","Leganes",1,1,2,2.83,2.98,2.97,2.72,1.52,7,16,3,4
"2021","SP1",2020-06-19,6,"Sevilla","Barcelona",0,0,0,3.49,3.63,2.16,1.75,2.2,8,10,4,4
"2021","SP1",2020-06-20,6,"Espanol","Levante",1,3,4,2.01,3.61,4,2.15,1.78,10,14,3,8
"2021","SP1",2020-06-20,6,"Ath Bilbao","Betis",1,0,1,2.19,3.37,3.67,2.27,1.71,12,9,3,5
"2021","SP1",2020-06-20,6,"Getafe","Eibar",1,1,2,1.84,3.45,5.18,2.61,1.56,9,8,2,2
"2021","SP1",2020-06-20,6,"Ath Madrid","Valladolid",1,0,1,1.38,4.74,10.51,2.29,1.69,15,6,4,2
"2021","SP1",2020-06-21,6,"Celta","Alaves",6,0,6,1.96,3.34,4.62,2.75,1.51,15,4,10,2
"2021","SP1",2020-06-21,6,"Valencia","Osasuna",2,0,2,1.98,3.65,4.03,1.96,1.93,7,13,3,3
"2021","SP1",2020-06-21,6,"Sociedad","Real Madrid",1,2,3,4.24,4.36,1.78,1.64,2.4,10,10,2,6
"2021","SP1",2020-06-22,6,"Villarreal","Sevilla",2,2,4,2.66,3.49,2.69,1.93,1.97,7,14,5,6
"2021","SP1",2020-06-22,6,"Leganes","Granada",0,0,0,2.46,2.98,3.42,3.03,1.42,9,4,3,1
"2021","SP1",2020-06-23,6,"Levante","Ath Madrid",0,1,1,6.05,3.6,1.71,2.27,1.7,12,12,0,7
"2021","SP1",2020-06-23,6,"Valladolid","Getafe",1,1,2,3.48,2.86,2.58,3.34,1.37,6,15,2,1
"2021","SP1",2020-06-23,6,"Barcelona","Ath Bilbao",1,0,1,1.34,5.47,10.09,1.7,2.28,18,6,4,0
"2021","SP1",2020-06-24,6,"Alaves","Osasuna",0,1,1,2.7,3.1,2.94,2.45,1.6,5,7,0,1
"2021","SP1",2020-06-24,6,"Sociedad","Celta",0,1,1,2.12,3.2,4,2.13,1.78,13,4,6,1
"2021","SP1",2020-06-24,6,"Real Madrid","Mallorca",2,0,2,1.14,8.26,18.67,1.4,3,14,11,6,4
"2021","SP1",2020-06-25,6,"Eibar","Valencia",1,0,1,2.88,3.45,2.52,2.05,1.85,14,7,5,0
"2021","SP1",2020-06-25,6,"Betis","Espanol",1,0,1,2.24,3.45,3.37,2.09,1.81,13,9,6,2
"2021","SP1",2020-06-26,6,"Sevilla","Valladolid",1,1,2,1.44,4.43,9.03,2.42,1.63,15,11,3,5
"2021","SP1",2020-06-27,6,"Ath Bilbao","Mallorca",3,1,4,1.48,4.17,8.4,2.22,1.72,12,14,6,2
"2021","SP1",2020-06-27,6,"Celta","Barcelona",2,2,4,5.21,4.15,1.66,1.87,2.03,10,18,6,2
"2021","SP1",2020-06-27,6,"Osasuna","Leganes",2,1,3,2.39,3,3.54,2.73,1.5,6,21,5,7
"2021","SP1",2020-06-27,6,"Ath Madrid","Alaves",2,1,3,1.32,4.94,13.08,2.23,1.71,14,6,4,2
"2021","SP1",2020-06-28,6,"Levante","Betis",4,2,6,2.72,3.44,2.67,1.8,2.11,9,17,4,8
"2021","SP1",2020-06-28,6,"Villarreal","Valencia",2,0,2,2.19,3.7,3.26,1.93,1.98,17,4,4,0
"2021","SP1",2020-06-28,6,"Granada","Eibar",1,2,3,2.5,2.96,3.38,2.76,1.49,14,13,5,6
"2021","SP1",2020-06-28,6,"Espanol","Real Madrid",0,1,1,7.04,4.91,1.45,1.75,2.18,8,14,5,6
"2021","SP1",2020-06-29,6,"Getafe","Sociedad",2,1,3,2.55,3.08,3.15,2.62,1.53,11,5,4,1
"2021","SP1",2020-06-30,6,"Mallorca","Celta",5,1,6,3.25,3.18,2.48,2.49,1.6,9,12,7,8
"2021","SP1",2020-06-30,6,"Leganes","Sevilla",0,3,3,4.63,3.34,1.95,2.65,1.54,9,11,3,6
"2021","SP1",2020-06-30,6,"Barcelona","Ath Madrid",2,2,4,1.85,3.72,4.55,2.05,1.85,12,10,5,3
"2021","SP1",2020-07-01,7,"Alaves","Granada",0,2,2,2.39,3.09,3.53,2.89,1.47,11,7,4,4
"2021","SP1",2020-07-01,7,"Valencia","Ath Bilbao",0,2,2,2.63,3.13,3.08,2.54,1.58,10,12,1,4
"2021","SP1",2020-07-01,7,"Betis","Villarreal",0,2,2,2.85,3.61,2.52,1.79,2.14,9,15,1,6
"2021","SP1",2020-07-01,7,"Valladolid","Levante",0,0,0,2.45,3.33,3.16,2.3,1.69,15,8,4,3
